city_ascii,lat,lng,country,admin_name
Tepatitlan de Morelos,20.817,-102.733,Mexico,Jalisco
Abbotsford,49.05,-122.3167,Canada,British Columbia
Mati,6.95,126.2333,Philippines,Davao Oriental
Ruda Slaska,50.2628,18.8536,Poland,Śląskie
Miramar,25.9773,-80.3351,United States,Florida
Batu Pahat,1.85,102.93,Malaysia,Johor
Schaarbeek,50.8675,4.3736,Belgium,Brussels-Capital Region
Pasadena,34.1597,-118.139,United States,California
Kovrov,56.3606,41.3197,Russia,Vladimirskaya Oblast’
Mesquite,32.7623,-96.5889,United States,Texas
Odintsovo,55.6733,37.2733,Russia,Moskovskaya Oblast’
Kuwana,35.0622,136.6839,Japan,Mie
Kidapawan,7.0083,125.0894,Philippines,Cotabato
Santa Maria,34.9334,-120.4432,United States,California
Olathe,38.8832,-94.8198,United States,Kansas
Masaya,11.9667,-86.1,Nicaragua,Masaya
Medea,36.2675,2.75,Algeria,Médéa
Yaritagua,10.08,-69.1261,Venezuela,Yaracuy
San Jose,15.7833,121,Philippines,Nueva Ecija
Houma,29.5799,-90.7058,United States,Louisiana
Samarra',34.1959,43.8857,Iraq,Şalāḩ ad Dīn
Koga,36.1833,139.7,Japan,Ibaraki
Sale,53.424,-2.322,United Kingdom,Trafford
Carolina,18.4054,-65.9792,Puerto Rico,Puerto Rico
Al `Aqabah,29.5167,35,Jordan,Al ‘Aqabah
Torbat-e Heydariyeh,35.2739,59.2194,Iran,Khorāsān-e Raẕavī
Dawei,14.0367,98.1867,Burma,Taninthayi
Boulogne-Billancourt,48.8352,2.2409,France,Île-de-France
Zielona Gora,51.9397,15.505,Poland,Lubuskie
Atbara,17.7167,33.9833,Sudan,River Nile
Tours,47.2436,0.6892,France,Centre-Val de Loire
Pakpattan,30.35,73.4,Pakistan,Punjab
Shizuishan,39.2333,106.769,China,Ningxia
Tsuchiura,36.0667,140.2,Japan,Ibaraki
Chicacole,18.3,83.9,India,Andhra Pradesh
Botucatu,-22.8858,-48.445,Brazil,São Paulo
Dhahran,26.2667,50.15,Saudi Arabia,Ash Sharqīyah
Pabna,24.0004,89.25,Bangladesh,Rājshāhi
Coquitlam,49.2839,-122.7919,Canada,British Columbia
Carrollton,32.989,-96.8999,United States,Texas
Tan An,10.5322,106.4042,Vietnam,Long An
Souk Ahras,36.2904,7.95,Algeria,Souk Ahras
Caxias,-4.833,-43.35,Brazil,Maranhão
Grand Junction,39.0876,-108.5673,United States,Colorado
Zacatecas,22.7736,-102.5736,Mexico,Zacatecas
Barahona,18.2079,-71.0996,Dominican Republic,Enriquillo
Kokubunji,35.7108,139.4622,Japan,Tōkyō
Piranshahr,36.6944,45.1417,Iran,Āz̄arbāyjān-e Gharbī
Tiruvannamalai,12.2604,79.1,India,Tamil Nādu
Amiens,49.892,2.299,France,Hauts-de-France
Umtata,-31.58,28.79,South Africa,Eastern Cape
Charleston,38.3484,-81.6323,United States,West Virginia
Orange,33.8038,-117.8218,United States,California
Fullerton,33.8841,-117.9279,United States,California
Sancti Spiritus,21.9339,-79.4439,Cuba,Sancti Spíritus
Boulogne-sur-Mer,50.7264,1.6147,France,Hauts-de-France
Jequie,-13.85,-40.08,Brazil,Bahia
Bat Yam,32.0231,34.7503,Israel,Tel Aviv
Boca del Rio,19.1056,-96.1078,Mexico,Veracruz
Mojokerto,-7.4722,112.4336,Indonesia,Jawa Timur
Darwin,-12.4381,130.8411,Australia,Northern Territory
Zama,35.4886,139.4075,Japan,Kanagawa
Ingolstadt,48.7636,11.4261,Germany,Bavaria
Mandya,12.5242,76.8958,India,Karnātaka
Greeley,40.4151,-104.7706,United States,Colorado
Ch'ungmu,34.8458,128.4236,"Korea, South",Gyeongnam
Al Khmissat,33.81,-6.06,Morocco,Rabat-Salé-Kénitra
Birganj,27,84.8667,Nepal,Nārāyanī
Igdir,39.9167,44.0333,Turkey,Iğdır
Lira,2.2604,32.89,Uganda,Lira
Jicheon,36.1192,128.1153,"Korea, South",Gyeongbuk
Yaizu,34.8667,138.3167,Japan,Shizuoka
Gunungsitoli,1.1167,97.5667,Indonesia,Sumatera Utara
Danao,10.5333,123.9333,Philippines,Cebu
Yunxian Chengguanzhen,32.8082,110.8136,China,Hubei
Atibaia,-23.1172,-46.5506,Brazil,São Paulo
Jyvaskyla,62.2333,25.7333,Finland,Keski-Suomi
Bankura,23.25,87.0667,India,West Bengal
Inazawa,35.25,136.7833,Japan,Aichi
Salerno,40.6806,14.7597,Italy,Campania
Vila Franca de Xira,38.95,-8.9833,Portugal,Lisboa
Quillacollo,-17.3975,-66.2817,Bolivia,Cochabamba
Santa Maria Texmelucan,19.2833,-98.4333,Mexico,Puebla
Livingstone,-17.85,25.8667,Zambia,Southern
Toowoomba,-27.5667,151.95,Australia,Queensland
Bima,-8.4667,118.717,Indonesia,Nusa Tenggara Barat
Porto Amboim,-10.7183,13.75,Angola,Kwanza Sul
Maia,41.2333,-8.6167,Portugal,Porto
Tarragona,41.1187,1.2453,Spain,Catalonia
Encarnacion,-27.3333,-55.8667,Paraguay,Itapúa
Kisarazu,35.3761,139.9169,Japan,Chiba
Marivan,35.5269,46.1761,Iran,Kordestān
Uppsala,59.8601,17.64,Sweden,Stockholm
Chech'on,37.1361,128.2119,"Korea, South",Chungbuk
Jinotega,13.0833,-86,Nicaragua,Jinotega
Pageralam,-4.0217,103.2522,Indonesia,Sumatera Selatan
Giresun,40.9,38.4167,Turkey,Giresun
Termiz,37.2242,67.2783,Uzbekistan,Surxondaryo
Zinacantepec,19.2833,-99.7333,Mexico,México
Targu-Mures,46.5497,24.5597,Romania,Mureş
Las Cruces,32.3265,-106.7892,United States,New Mexico
's-Hertogenbosch,51.6833,5.3167,Netherlands,Noord-Brabant
Panama City,30.1995,-85.6004,United States,Florida
Blitar,-8.1,112.15,Indonesia,Jawa Timur
Harlingen,26.1917,-97.6976,United States,Texas
Chiang Mai,18.7889,98.9833,Thailand,Chiang Mai
Brighton,50.8429,-0.1313,United Kingdom,Brighton and Hove
Tobruk,32.0833,23.95,Libya,Al Buţnān
Tauranga,-37.6858,176.1667,New Zealand,Bay of Plenty
Pyay,18.8165,95.2114,Burma,Bago
Cartago,4.75,-75.91,Colombia,Valle del Cauca
Santiago,16.6833,121.55,Philippines,Santiago
May Pen,17.95,-77.25,Jamaica,Clarendon
Urganch,41.5345,60.6249,Uzbekistan,Xorazm
Zakhu,37.1436,42.6819,Iraq,Dahūk
Dumaguete City,9.3103,123.3081,Philippines,Negros Oriental
West Valley City,40.6889,-112.0115,United States,Utah
Shuangcheng,45.3503,126.28,China,Heilongjiang
Andimeshk,32.45,48.35,Iran,Khūzestān
Ome,35.7883,139.275,Japan,Tōkyō
Tabaco,13.35,123.7333,Philippines,Albay
Nakhon Ratchasima,14.9736,102.0831,Thailand,Nakhon Ratchasima
Isahaya,32.8442,130.0536,Japan,Nagasaki
Ashqelon,31.6658,34.5664,Israel,Southern
Shahreza,32.0089,51.8667,Iran,Eşfahān
Zabol,31.0308,61.4972,Iran,Sīstān va Balūchestān
Ramapo,41.1404,-74.1072,United States,New York
Hampton,37.0551,-76.363,United States,Virginia
Calapan,13.3667,121.2,Philippines,Oriental Mindoro
Trois-Rivieres,46.35,-72.55,Canada,Quebec
Urdaneta,15.9761,120.5711,Philippines,Pangasinan
Milagro,-2.1347,-79.5872,Ecuador,Guayas
Heroica Guaymas,27.9183,-110.8989,Mexico,Sonora
Apatzingan de la Constitucion,19.0886,-102.3508,Mexico,Michoacán de Ocampo
Batticaloa,7.717,81.7,Sri Lanka,Eastern
Rehovot,31.8914,34.8078,Israel,Central
Abiko,35.8642,140.0282,Japan,Chiba
Idfu,24.9781,32.8789,Egypt,Aswān
Tando Allahyar,25.4667,68.7167,Pakistan,Sindh
Warren,42.4934,-83.027,United States,Michigan
Mauldin,34.7849,-82.3005,United States,South Carolina
Bloomington,40.4757,-88.9703,United States,Illinois
Enfield,51.6522,-0.0808,United Kingdom,Enfield
Segou,13.45,-6.2667,Mali,Ségou
Coral Springs,26.2702,-80.2591,United States,Florida
Innsbruck,47.2683,11.3933,Austria,Tirol
Battambang,13.1,103.2,Cambodia,Battambang
Hassan,13.005,76.1028,India,Karnātaka
Round Rock,30.5254,-97.666,United States,Texas
Yakima,46.5923,-120.5496,United States,Washington
Khorramshahr,30.4333,48.1833,Iran,Khūzestān
Onomichi,34.4089,133.205,Japan,Hiroshima
Papeete,-17.5334,-149.5667,French Polynesia,Îles du Vent
Ouargla,31.95,5.3167,Algeria,Ouargla
Tra Vinh,9.9369,106.3411,Vietnam,Trà Vinh
Narita,35.7833,140.3167,Japan,Chiba
Ninh Binh,20.2539,105.975,Vietnam,Ninh Bình
San Carlos,10.4929,123.4095,Philippines,Negros Occidental
Gyor,47.6842,17.6344,Hungary,Győr-Moson-Sopron
Odemis,38.2311,27.9719,Turkey,İzmir
Kamez,41.3833,19.7667,Albania,Tiranë
San Luis,16.2,-89.44,Guatemala,Petén
Ibarra,0.3628,-78.13,Ecuador,Imbabura
Sterling Heights,42.5809,-83.0305,United States,Michigan
Stavanger,58.9701,5.7333,Norway,Rogaland
Yavatmal,20.4,78.1333,India,Mahārāshtra
Ferrara,44.8353,11.6199,Italy,Emilia-Romagna
Kent,47.3887,-122.2129,United States,Washington
Karabuk,41.2,32.6333,Turkey,Karabük
High Wycombe,51.6287,-0.7482,United Kingdom,Buckinghamshire
Jaragua do Sul,-26.48,-49.1,Brazil,Santa Catarina
Calabozo,8.9219,-67.4283,Venezuela,Guárico
Lae,-6.7333,146.9833,Papua New Guinea,Morobe
Kigoma,-4.8833,29.6333,Tanzania,Kigoma
Pilibhit,28.64,79.81,India,Uttar Pradesh
Guelph,43.55,-80.25,Canada,Ontario
Palghat,10.7792,76.6547,India,Kerala
Buea,4.1667,9.2333,Cameroon,South-West
Los Guayos,10.1833,-67.9333,Venezuela,Carabobo
Rijeka,45.3297,14.4322,Croatia,Primorsko-Goranska Županija
Spanish Town,17.9961,-76.9547,Jamaica,Saint Catherine
Palakollu,16.5333,81.7333,India,Andhra Pradesh
Kislovodsk,43.91,42.72,Russia,Stavropol’skiy Kray
Dipolog,8.5667,123.3333,Philippines,Zamboanga del Norte
Surat Thani,9.1397,99.3306,Thailand,Surat Thani
Cienaga,11.0104,-74.25,Colombia,Magdalena
Parepare,-4.0167,119.6236,Indonesia,Sulawesi Selatan
Girardot,4.31,-74.81,Colombia,Cundinamarca
Burlington,36.0758,-79.4686,United States,North Carolina
Abohar,30.1204,74.29,India,Punjab
Tychy,50.1667,19,Poland,Śląskie
Marand,38.4167,45.7667,Iran,Āz̄arbāyjān-e Sharqī
Quibdo,5.6923,-76.6582,Colombia,Chocó
Kanchrapara,22.97,88.43,India,West Bengal
Annecy,45.916,6.133,France,Auvergne-Rhône-Alpes
Bellingham,48.7543,-122.4687,United States,Washington
Kozan,37.4507,35.8123,Turkey,Adana
Udon Thani,17.4164,102.75,Thailand,Udon Thani
Iwakuni,34.1669,132.2197,Japan,Yamaguchi
Jiroft,28.6781,57.7406,Iran,Kermān
Tabora,-5.0167,32.8,Tanzania,Tabora
Santa Clara,37.3645,-121.968,United States,California
Vasteras,59.6173,16.5422,Sweden,Västmanland
Cayirova,40.8265,29.3745,Turkey,Kocaeli
Sannar,13.55,33.6,Sudan,Sennar
Lucheng,30.05,101.9667,China,Sichuan
Racine,42.7274,-87.8135,United States,Wisconsin
Greenville,35.5956,-77.3768,United States,North Carolina
Esteli,13.0833,-86.35,Nicaragua,Estelí
Taldyqorghan,45.0167,78.3667,Kazakhstan,Almaty
Cambridge,43.3972,-80.3114,Canada,Ontario
Calabayan,16.7667,121.7833,Philippines,Isabela
Baidoa,3.1167,43.65,Somalia,Bay
Jaramana,33.4833,36.35,Syria,Rīf Dimashq
Furth,49.4783,10.9903,Germany,Bavaria
Serpukhov,54.9167,37.4,Russia,Moskovskaya Oblast’
Bolton,53.578,-2.429,United Kingdom,Bolton
Tukuyu,-9.2583,33.6417,Tanzania,Mbeya
Stamford,41.1035,-73.5583,United States,Connecticut
Villa Alemana,-33.0428,-71.3744,Chile,Valparaíso
Kadoma,34.7333,135.5833,Japan,Ōsaka
Tariba,7.8167,-72.2167,Venezuela,Táchira
Wurzburg,49.7944,9.9294,Germany,Bavaria
Songnim,38.7333,125.6333,"Korea, North",Hwangbuk
Mansa,-11.1822,28.8833,Zambia,Luapula
Elizabeth,40.6657,-74.1912,United States,New Jersey
Opole,50.6722,17.9253,Poland,Opolskie
Novocheboksarsk,56.1167,47.5,Russia,Chuvashiya
Araras,-22.3569,-47.3839,Brazil,São Paulo
Romford,51.5768,0.1801,United Kingdom,Havering
Mit Ghamr,30.7192,31.2628,Egypt,Ad Daqahlīyah
Puno,-15.8433,-70.0236,Peru,Puno
Jaranwala,31.3342,73.4194,Pakistan,Punjab
Salto,-31.3883,-57.9606,Uruguay,Salto
Newport,51.5833,-3,United Kingdom,Newport
Alagoinhas,-12.1356,-38.4192,Brazil,Bahia
Omiyacho,35.2222,138.6214,Japan,Shizuoka
Kamina,-8.73,25.01,Congo (Kinshasa),Haut-Lomami
Seto,35.2167,137.0833,Japan,Aichi
Pinsk,52.1228,26.095,Belarus,Brestskaya Voblasts’
Vihari,30.0419,72.3528,Pakistan,Punjab
Porto Seguro,-16.4296,-39.08,Brazil,Bahia
Koforidua,6.1,-0.2667,Ghana,Eastern
Ixtlahuaca,19.5689,-99.7669,Mexico,México
Temperley,-34.7667,-58.3833,Argentina,Buenos Aires
Bataysk,47.1333,39.75,Russia,Rostovskaya Oblast’
Whitby,43.8833,-78.9417,Canada,Ontario
Sakaka,30,40.1333,Saudi Arabia,Al Jawf
Tumen,42.9661,129.8425,China,Jilin
Orebro,59.2669,15.1965,Sweden,Örebro
My Tho,10.35,106.35,Vietnam,Tiền Giang
Hathras,27.6,78.05,India,Uttar Pradesh
Divo,5.8372,-5.3572,Côte D’Ivoire,Gôh-Djiboua
Guasdualito,7.2467,-70.7292,Venezuela,Apure
Domodedovo,55.4333,37.75,Russia,Moskovskaya Oblast’
Darnah,32.7648,22.6391,Libya,Darnah
Port Blair,11.6667,92.75,India,Andaman and Nicobar Islands
Cubatao,-23.8953,-46.4256,Brazil,São Paulo
Jazan,16.8892,42.5611,Saudi Arabia,Jāzān
Anderlecht,50.8392,4.3297,Belgium,Brussels-Capital Region
Alipur Duar,26.4837,89.5667,India,West Bengal
Neftekamsk,56.0833,54.25,Russia,Bashkortostan
Johnson City,36.3406,-82.3803,United States,Tennessee
Silay,10.8,122.9667,Philippines,Negros Occidental
Chilapa de Alvarez,17.5944,-99.1778,Mexico,Guerrero
Leon,42.5989,-5.5669,Spain,Castille-Leon
Bam,29.1083,58.3583,Iran,Kermān
Ulm,48.3984,9.9916,Germany,Baden-Württemberg
Lafia,8.4904,8.52,Nigeria,Nasarawa
Tay Ninh,11.3131,106.0963,Vietnam,Tây Ninh
Iizuka,33.6458,130.6914,Japan,Fukuoka
Santana de Parnaiba,-23.4439,-46.9178,Brazil,São Paulo
Heilbronn,49.1404,9.218,Germany,Baden-Württemberg
Rustavi,41.5333,45,Georgia,Kvemo Kartli
Pakokku,21.332,95.0866,Burma,Magway
Payakumbuh,-0.2244,100.6325,Indonesia,Sumatera Barat
Angren,41.0167,70.1333,Uzbekistan,Toshkent
Sogamoso,5.72,-72.94,Colombia,Boyacá
Leiria,39.7431,-8.8069,Portugal,Leiria
Basirhat,22.6572,88.8942,India,West Bengal
Miramar,22.3375,-97.8694,Mexico,Tamaulipas
Leeuwarden,53.2504,5.7834,Netherlands,Fryslân
Gafsa,34.4204,8.78,Tunisia,Gafsa
Unye,41.1271,37.2882,Turkey,Ordu
Ramos Mejia,-34.65,-58.5667,Argentina,Buenos Aires
Navadwip,23.4088,88.3657,India,West Bengal
Pforzheim,48.895,8.705,Germany,Baden-Württemberg
Exeter,50.7167,-3.5333,United Kingdom,Devon
Lynchburg,37.4003,-79.1909,United States,Virginia
Guntakal,15.17,77.38,India,Andhra Pradesh
Pangkalpinang,-2.1,106.1,Indonesia,Kepulauan Bangka Belitung
Latina,41.4676,12.9037,Italy,Lazio
Simi Valley,34.2663,-118.749,United States,California
Daitocho,34.7119,135.6233,Japan,Ōsaka
Aalborg,57.0337,9.9166,Denmark,Nordjylland
Guelma,36.466,7.428,Algeria,Guelma
Barbacena,-21.2258,-43.7739,Brazil,Minas Gerais
Monza,45.5836,9.2736,Italy,Lombardy
Tengyue,25.0333,98.4666,China,Yunnan
Solihull,52.413,-1.778,United Kingdom,Solihull
Dunedin,-45.8667,170.5,New Zealand,Otago
Halisahar,22.95,88.42,India,West Bengal
Nefteyugansk,61.1,72.6,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Magway,20.15,94.95,Burma,Magway
Shashemene,7.2004,38.59,Ethiopia,Oromīya
Rishra,22.71,88.35,India,West Bengal
Malanje,-9.54,16.34,Angola,Malanje
Magelang,-7.4706,110.2178,Indonesia,Jawa Tengah
Gashua,12.8705,11.04,Nigeria,Yobe
Shchelkovo,55.9167,38,Russia,Moskovskaya Oblast’
Kampong Cham,12,105.45,Cambodia,Kampong Cham
Santa Tecla,13.674,-89.29,El Salvador,La Libertad
Novomoskovsk,54.0333,38.2667,Russia,Tul’skaya Oblast’
Gorzow Wielkopolski,52.7333,15.25,Poland,Lubuskie
Cam Ranh,11.9136,109.1369,Vietnam,Khánh Hòa
Giugliano in Campania,40.9319,14.1956,Italy,Campania
Kumbo,6.2,10.66,Cameroon,North-West
Cagua,10.1831,-67.45,Venezuela,Aragua
Cadiz,36.535,-6.2975,Spain,Andalusia
Jandira,-23.5278,-46.9028,Brazil,São Paulo
Ghardaia,32.49,3.67,Algeria,Ghardaïa
Gateshead,54.95,-1.6,United Kingdom,Gateshead
Honcho,35.7581,139.5297,Japan,Tōkyō
Uruguaiana,-29.755,-57.0878,Brazil,Rio Grande do Sul
Curico,-34.9854,-71.2394,Chile,Maule
Orizaba,18.85,-97.1,Mexico,Veracruz
Ciudad de Atlixco,18.9,-98.45,Mexico,Puebla
Fort Smith,35.3493,-94.3695,United States,Arkansas
Resende,-22.4689,-44.4469,Brazil,Rio de Janeiro
Polatli,39.5842,32.1472,Turkey,Ankara
Porlamar,10.9556,-63.8478,Venezuela,Nueva Esparta
Kenosha,42.5864,-87.8765,United States,Wisconsin
Amherst,43.0117,-78.7569,United States,New York
Gingoog,8.8167,125.1,Philippines,Misamis Oriental
Duma,33.5722,36.4019,Syria,Rīf Dimashq
Wolfsburg,52.4231,10.7872,Germany,Lower Saxony
South Lyon,42.4614,-83.6526,United States,Michigan
Pouso Alegre,-22.22,-45.94,Brazil,Minas Gerais
Maastricht,50.853,5.677,Netherlands,Limburg
Pervouralsk,56.9167,59.95,Russia,Sverdlovskaya Oblast’
Hosan,36.2039,127.0847,"Korea, South",Chungnam
Ise,34.4833,136.7167,Japan,Mie
Boulder,40.0249,-105.2523,United States,Colorado
Bimbo,4.3313,18.5163,Central African Republic,Ombella-Mpoko
Baia Mare,47.6597,23.5819,Romania,Maramureş
Savannakhet,16.55,104.75,Laos,Savannakhét
Al Hajar al Aswad,33.4581,36.3053,Syria,Rīf Dimashq
Kadirli,37.3739,36.0961,Turkey,Osmaniye
Brits,-25.6167,27.7667,South Africa,North West
Cherkessk,44.2222,42.0575,Russia,Karachayevo-Cherkesiya
Indramayu,-6.3356,108.319,Indonesia,Jawa Barat
Higuey,18.616,-68.708,Dominican Republic,Yuma
Rudnyy,52.9527,63.13,Kazakhstan,Qostanay
Khrustalnyi,48.1214,38.9453,Ukraine,Luhans’ka Oblast’
Honmachi,32.5178,130.6181,Japan,Kumamoto
Pescara,42.4643,14.2142,Italy,Abruzzo
San Pedro Garza Garcia,25.6667,-100.3,Mexico,Nuevo León
Pleven,43.4078,24.6203,Bulgaria,Pleven
Hoi An,15.8733,108.3327,Vietnam,Quảng Nam
Derbent,42.0692,48.2958,Russia,Dagestan
Preston,53.759,-2.699,United Kingdom,Lancashire
Villa de Alvarez,19.25,-103.7333,Mexico,Colima
Pati,-6.7415,111.0347,Indonesia,Jawa Tengah
Tsuruoka,38.7217,139.8217,Japan,Yamagata
Munuf,30.4667,30.9333,Egypt,Al Minūfīyah
Gagnoa,6.1333,-5.9333,Côte D’Ivoire,Gôh-Djiboua
Punta Arenas,-53.1627,-70.9081,Chile,Magallanes y de la Antártica Chilena
Dabrowa Gornicza,50.3239,19.1947,Poland,Śląskie
Munch'on,39.259,127.356,"Korea, North",Kangwŏn
Khenifra,32.93,-5.66,Morocco,Béni Mellal-Khénifra
Alberton,-26.2672,28.1219,South Africa,Gauteng
Lianhe,47.1364,129.2859,China,Heilongjiang
San Fernando,16.6167,120.3167,Philippines,La Union
Jirja,26.3419,31.8894,Egypt,Sūhāj
Patnos,39.2358,42.8686,Turkey,Ağrı
Bergamo,45.695,9.67,Italy,Lombardy
Blackburn,53.748,-2.482,United Kingdom,Blackburn with Darwen
Barretos,-20.5569,-48.5678,Brazil,São Paulo
Machiques,10.0667,-72.5667,Venezuela,Zulia
Ciudad Hidalgo,19.6923,-100.5574,Mexico,Michoacán de Ocampo
Jalapa,14.6379,-89.9904,Guatemala,Jalapa
Yonashiro-teruma,26.3792,127.8575,Japan,Okinawa
Behbahan,30.5958,50.2417,Iran,Khūzestān
Elblag,54.1667,19.4,Poland,Warmińsko-Mazurskie
Baidyabati,22.79,88.32,India,West Bengal
Pearland,29.5585,-95.3215,United States,Texas
Mufulira,-12.5546,28.2604,Zambia,Copperbelt
Maina,13.4692,144.7332,Guam,
Kashiwara,34.5094,135.7925,Japan,Nara
Kotamobagu,0.7333,124.3167,Indonesia,Sulawesi Utara
Dharmavaram,14.4142,77.715,India,Andhra Pradesh
Edea,3.8,10.1333,Cameroon,Littoral
Setubal,38.5243,-8.8926,Portugal,Setúbal
Montreuil,48.8611,2.4436,France,Île-de-France
Ciudad Ojeda,10.2,-71.3,Venezuela,Zulia
Pedro Juan Caballero,-22.5667,-55.7167,Paraguay,Amambay
Fier,40.7167,19.55,Albania,Fier
Orekhovo-Zuyevo,55.8,38.9667,Russia,Moskovskaya Oblast’
Kamalia,30.7258,72.6447,Pakistan,Punjab
Gyumri,40.7833,43.8333,Armenia,Shirak
Hoa Binh,20.8172,105.3375,Vietnam,Hòa Bình
Perpignan,42.6986,2.8956,France,Occitanie
Larache,35.2004,-6.16,Morocco,Tanger-Tétouan-Al Hoceïma
Siracusa,37.0692,15.2875,Italy,Sicilia
Dorud,33.4933,49.075,Iran,Lorestān
Puerto Barrios,15.73,-88.6,Guatemala,Izabal
Ribeirao Pires,-23.7108,-46.4128,Brazil,São Paulo
Samandag,36.085,35.9806,Turkey,Hatay
Upington,-28.4572,21.2425,South Africa,Northern Cape
Walthamstow,51.59,0,United Kingdom,Waltham Forest
Berkeley,37.8723,-122.276,United States,California
Plock,52.55,19.7,Poland,Mazowieckie
Richardson,32.9717,-96.7093,United States,Texas
Dogubayazit,39.55,44.0833,Turkey,Ağrı
Redding,40.5698,-122.365,United States,California
Arvada,39.8321,-105.1511,United States,Colorado
Valinhos,-22.9708,-46.9958,Brazil,São Paulo
St. George,37.077,-113.577,United States,Utah
Kot Addu,30.47,70.9644,Pakistan,Punjab
Kallithea,37.95,23.7,Greece,Attikí
Gottingen,51.5339,9.9356,Germany,Lower Saxony
Pakxe,15.1167,105.7833,Laos,Champasak
Billings,45.7891,-108.5524,United States,Montana
Carcar,10.1167,123.6333,Philippines,Cebu
Handa,34.8992,136.9267,Japan,Aichi
Gao,16.2666,-0.05,Mali,Gao
Guelmim,28.9833,-10.0667,Morocco,Guelmim-Oued Noun
Puerto Plata,19.7902,-70.6902,Dominican Republic,Cibao Norte
Darjeeling,27.0417,88.2631,India,West Bengal
Yuba City,39.1357,-121.6381,United States,California
Mohammad Shahr,35.7631,50.9172,Iran,Alborz
Sertaozinho,-21.1378,-47.99,Brazil,São Paulo
Fujimino,35.8794,139.5197,Japan,Saitama
Poa,-23.5286,-46.345,Brazil,São Paulo
Ebetsu,43.1039,141.5361,Japan,Hokkaidō
Saint-Denis,48.9356,2.3539,France,Île-de-France
San Carlos,9.65,-68.5833,Venezuela,Cojedes
Ciudad Choluteca,13.3167,-87.2167,Honduras,Choluteca
Varzea Paulista,-23.2108,-46.8278,Brazil,São Paulo
Rochester,44.0151,-92.4778,United States,Minnesota
Kaspiysk,42.8833,47.6333,Russia,Dagestan
Zahle,33.8439,35.9072,Lebanon,Béqaa
East Los Angeles,34.0326,-118.1691,United States,California
Gudivada,16.43,80.99,India,Andhra Pradesh
Nazarabad,35.9522,50.6075,Iran,Alborz
Leominster,42.5209,-71.7717,United States,Massachusetts
Ajax,43.8583,-79.0364,Canada,Ontario
Kingsport,36.5224,-82.5453,United States,Tennessee
Butwal,27.7,83.45,Nepal,Lumbinī
Nouadhibou,20.95,-17.0333,Mauritania,Dakhlet Nouadhibou
Duluth,46.7756,-92.1392,United States,Minnesota
Nobeoka,32.5822,131.665,Japan,Miyazaki
Beppu,33.2847,131.4911,Japan,Ōita
Nazran,43.2167,44.7667,Russia,Ingushetiya
Sopur,34.3,74.47,India,Jammu and Kashmīr
Iguala de la Independencia,18.35,-99.5333,Mexico,Guerrero
Guaratingueta,-22.8167,-45.2278,Brazil,São Paulo
Lehigh Acres,26.612,-81.6388,United States,Florida
Huaraz,-9.5333,-77.5333,Peru,Ancash
Konosu,36.0658,139.5222,Japan,Saitama
Rock Hill,34.9416,-81.0244,United States,South Carolina
Ikoma,34.6919,135.7006,Japan,Nara
Gilroy,37.0047,-121.5855,United States,California
Cheltenham,51.9,-2.0667,United Kingdom,Gloucestershire
Cambridge,42.3759,-71.1185,United States,Massachusetts
Nevinnomyssk,44.6333,41.9333,Russia,Stavropol’skiy Kray
Bruges,51.2089,3.2242,Belgium,Flanders
Lahti,60.9833,25.6556,Finland,Päijät-Häme
Reutov,55.7667,37.8667,Russia,Moskovskaya Oblast’
Bandundu,-3.31,17.38,Congo (Kinshasa),Kwilu
Charallave,10.2431,-66.8622,Venezuela,Miranda
Nowshera,34.0153,71.9747,Pakistan,Khyber Pakhtunkhwa
Dharan,26.8167,87.2667,Nepal,Kosī
Anuradhapura,8.335,80.4108,Sri Lanka,North Central
Birigui,-21.2889,-50.34,Brazil,São Paulo
Bottrop,51.5232,6.9253,Germany,North Rhine-Westphalia
Santa Cruz do Sul,-29.7178,-52.4258,Brazil,Rio Grande do Sul
Sugar Land,29.5935,-95.6357,United States,Texas
Akishima,35.7056,139.3536,Japan,Tōkyō
Karatepe,40.6883,30.0144,Turkey,Kocaeli
Forli,44.2225,12.0408,Italy,Emilia-Romagna
Cuautitlan,19.6833,-99.1833,Mexico,México
Tecoman,18.9089,-103.8747,Mexico,Colima
Giyon,8.5304,37.97,Ethiopia,Oromīya
Texas City,29.4128,-94.9658,United States,Texas
Bama,11.5204,13.69,Nigeria,Borno
Bayawan,9.3667,122.8,Philippines,Negros Oriental
Iowa City,41.6559,-91.5303,United States,Iowa
Saginaw,43.4199,-83.9501,United States,Michigan
Trento,46.0667,11.1167,Italy,Trentino-Alto Adige
Kabwe,-14.4333,28.45,Zambia,Central
Jalingo,8.9004,11.36,Nigeria,Taraba
Luanshya,-13.1333,28.4,Zambia,Copperbelt
Agadez,16.9959,7.9828,Niger,Agadez
Uzhhorod,48.6239,22.295,Ukraine,Zakarpats’ka Oblast’
Besancon,47.24,6.02,France,Bourgogne-Franche-Comté
Adilabad,19.6667,78.5333,India,Telangana
Obninsk,55.1,36.6167,Russia,Kaluzhskaya Oblast’
Chico,39.7575,-121.8152,United States,California
San Martin,-33.0806,-68.4706,Argentina,Mendoza
Kapakli,41.3333,27.9667,Turkey,Tekirdağ
Basingstoke,51.2667,-1.0876,United Kingdom,Hampshire
